🔠央卫高清,#genre#
陕西|铜川1,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226379/index.m3u8
陕西|汉中3,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225991/index.m3u8
陕西|略阳1,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226322/index.m3u8
陕西|西乡1,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226556/index.m3u8
陕西|咸阳1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8
陕西|铜川1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226379/index.m3u8
陕西|汉中3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225991/index.m3u8
陕西|略阳1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226322/index.m3u8
陕西|西乡1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226556/index.m3u8
甘肃|甘肃卫视,http://025365.xyz:18098/itv/5000000011000031121.m3u8?cdn=bestzb
甘肃|甘肃卫视,http://php.jdshipin.com:8880/bst2.php?id=gswshd8m/8000000
甘肃|白银公共,http://live.bygd.cn/bygg/sd/live.m3u8
甘肃|白银综合,http://live.bygd.cn/byzh/sd/live.m3u8
甘肃|古浪综合,https://play.kankanlive.com/live/1619400940821967.m3u8
甘肃|金川综合,https://play.kankanlive.com/live/1625041962958919.m3u8
甘肃|礼县综合,https://play.kankanlive.com/live/1621416463200961.m3u8
甘肃|平川综合,https://play.kankanlive.com/live/1621842376245934.m3u8
甘肃|庆阳综合,http://stream.gsqytv.com.cn/xwzh/sd/live.m3u8
甘肃|会宁综合,https://p2.vzan.com/419307/577613453950840330/live.m3u8
甘肃|通渭综合,https://play.kankanlive.com/live/1629944062210970.m3u8
甘肃|西和综合,https://play.kankanlive.com/live/1626051451895935.m3u8
甘肃|舟曲新闻综合,https://play.kankanlive.com/live/1631185650131909.m3u8
云南|云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
云南|云南都市,http://tvlive.ynradio.com/live/yunnandushi/chunks.m3u8
云南|云南康旅,http://tvlive.ynradio.com/live/yunnangonggong/chunks.m3u8
云南|云南娱乐,http://tvlive.ynradio.com/live/yunnanyule/chunks.m3u8
云南|云南少儿,http://tvlive.ynradio.com/live/yunnanshaoer/chunks.m3u8
云南|云南国际,http://tvlive.ynradio.com/live/yunnanguoji/playlist.m3u8
云南|QJTV巧家,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
云南|保山三套,http://liveynbsdst.chinamcache.com/live/zb03.m3u8?auth_key=1645240698-0-0-551c30f245abc8aa44554820452c332c
云南|麻栗坡,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
云南|麻栗坡台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
云南|怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
云南|丘北新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
云南|文山市电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
云南|文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
云南|文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
云南|文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
云南|西双版纳1,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
云南|西双版纳2,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
云南|砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
云南|镇雄电视台,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8
贵州|贵州卫视,http://025365.xyz:18098/itv/5000000004000025843.m3u8?cdn=bestzb
贵州|贵州卫视,http://php.jdshipin.com:8880/bst2.php?id=gzwshd8m/8000000
贵州|贵州公共,http://over.qiyuevod.com/tmsctv/gztv.php?id=gzgg
贵州|贵州经济,http://over.qiyuevod.com/tmsctv/gztv.php?id=gzjj
贵州|贵州生活,http://over.qiyuevod.com/tmsctv/gztv.php?id=gzsh
贵州|贵州法治,http://over.qiyuevod.com/tmsctv/gztv.php?id=gzfz
贵州|贵州科教,http://over.qiyuevod.com/tmsctv/gztv.php?id=gzkj
贵州|贵州影视,http://over.qiyuevod.com/tmsctv/gztv.php?id=gzwy
贵州|贵州移动,http://over.qiyuevod.com/tmsctv/gztv.php?id=gzyd
贵州|松桃新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8
贵州|松桃综艺,http://live.strmtzx.cn/stzy/sd/live.m3u8
青海|安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
青海|青海卫视,http://stream.qhbtv.com/qhws/playlist.m3u8
青海|青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8
青海|青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8
青海|囊谦综合,http://pili-live-hls-qhnqapp2020.sobeylive.com/qhnqapp2020/qhnqtv01.m3u8
青海|西宁新闻,https://liveout.xntv.tv/a65jur/96iln2.m3u8
青海|西宁生活,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
青海|门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
宁夏|宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
宁夏|宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.m3u8
宁夏|宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8
宁夏|宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8
宁夏|宁夏文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8
宁夏|吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8
吉林|吉林卫视,http://025365.xyz:18098/itv/5000000011000031117.m3u8?cdn=bestzb
吉林|吉林卫视,http://php.jdshipin.com:8880/bst2.php?id=jlwshd8m/8000000
吉林|吉林新闻,http://stream1.jlntv.cn/xcpd/sd/live.m3u8?_upt=ed8b01841531576074
吉林|吉林乡村,http://stream1.jlntv.cn/shpd/sd/live.m3u8?_upt=212b47d81531576020
吉林|吉林乡村,http://stream1.jlntv.cn/xcpd/sd/live.m3u8
吉林|吉林乡村,http://stream1.jlntv.cn/shpd/sd/live.m3u8
吉林|吉林山村,http://stream1.jlntv.cn/dspd/playlist.m3u8?_upt=a9a201ef1578416337
吉林|吉林七台,http://stream1.jlntv.cn/fzpd/sd/live.m3u8
吉林|吉林公共新闻,http://stream1.jlntv.cn/ggpd/playlist.m3u8
吉林|吉林公共新闻,http://stream1.jlntv.cn/dspd/sd/live.m3u8?_upt=4f4899d21531575987
吉林|吉林公共新闻,http://stream1.jlntv.cn/dspd/sd/live.m3u8
吉林|吉林公共新闻,http://stream1.jlntv.cn/ggpd/sd/live.m3u8
吉林|辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8
吉林|桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8
吉林|东辽综合,http://stream5.jlntv.cn/dl/sd/live.m3u8
吉林|东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8
吉林|东北戏曲,http://stream1.jlntv.cn/dbxq/sd/live.m3u8
吉林|白山公共,http://stream8.jlntv.cn/baishan2/playlist.m3u8
吉林|长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8
吉林|永吉综合,http://stream10.jlntv.cn/yongji/sd/live.m3u8
吉林|通化综合,http://stream5.jlntv.cn/thx/sd/live.m3u8
吉林|龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8
吉林|江源综合,http://stream10.jlntv.cn/jiangyuantv/sd/live.m3u8
辽宁|辽宁卫视,http://025365.xyz:18098/itv/5000000004000011671.m3u8?cdn=bestzb
辽宁|辽宁卫视,http://php.jdshipin.com:8880/bst2.php?id=lnwshd8m/8000000
辽宁|辽宁卫视,http://over.qiyuevod.com/tmsctv/bfgd.php?id=058
辽宁|辽宁经济,http://over.qiyuevod.com/tmsctv/bfgd.php?id=480
辽宁|辽宁公共,http://over.qiyuevod.com/tmsctv/bfgd.php?id=481
辽宁|辽宁都市,http://over.qiyuevod.com/tmsctv/bfgd.php?id=068
辽宁|辽宁北方,http://over.qiyuevod.com/tmsctv/bfgd.php?id=071
辽宁|辽宁生活,http://over.qiyuevod.com/tmsctv/bfgd.php?id=073
辽宁|辽宁体育,http://over.qiyuevod.com/tmsctv/bfgd.php?id=072
辽宁|辽宁影视剧,http://over.qiyuevod.com/tmsctv/bfgd.php?id=070
辽宁|辽宁教育青少,http://over.qiyuevod.com/tmsctv/bfgd.php?id=075
辽宁|辽宁都市,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000068
辽宁|辽宁北方,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000071
辽宁|辽宁生活,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000073
辽宁|辽宁体育,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000072
辽宁|辽宁经济,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000076
辽宁|辽宁公共,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000077
辽宁|辽宁影视剧,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000070
辽宁|辽宁教育青少,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000075
辽宁|沈阳新闻综合,http://over.qiyuevod.com/tmsctv/bfgd.php?id=059
辽宁|抚顺新闻综合,http://over.qiyuevod.com/tmsctv/bfgd.php?id=275
辽宁|鞍山新闻综合,http://over.qiyuevod.com/tmsctv/bfgd.php?id=274
辽宁|大连新闻综合,http://over.qiyuevod.com/tmsctv/bfgd.php?id=273
辽宁|丹东新闻综合,http://over.qiyuevod.com/tmsctv/bfgd.php?id=276
辽宁|锦州新闻综合,http://over.qiyuevod.com/tmsctv/bfgd.php?id=277
辽宁|阜新新闻综合,http://over.qiyuevod.com/tmsctv/bfgd.php?id=279
辽宁|辽阳新闻综合,http://over.qiyuevod.com/tmsctv/bfgd.php?id=280
辽宁|营口新闻综合,http://over.qiyuevod.com/tmsctv/bfgd.php?id=278
辽宁|盘锦新闻综合,http://over.qiyuevod.com/tmsctv/bfgd.php?id=283
辽宁|铁岭新闻综合,http://over.qiyuevod.com/tmsctv/bfgd.php?id=281
辽宁|朝阳新闻综合,http://over.qiyuevod.com/tmsctv/bfgd.php?id=282
辽宁|本溪新闻综合,http://over.qiyuevod.com/tmsctv/bfgd.php?id=312
辽宁|连山区综合,http://over.qiyuevod.com/tmsctv/bfgd.php?id=491
辽宁|龙港区综合,http://over.qiyuevod.com/tmsctv/bfgd.php?id=490
辽宁|大连新闻综合,http://over.qiyuevod.com/tmsctv/bfgd.php?id=273
辽宁|大连新闻综合,http://over.qiyuevod.com/tmsctv/titv.php?id=dlzh
辽宁|大连生活,http://over.qiyuevod.com/tmsctv/titv.php?id=dlsh
辽宁|大连文体,http://over.qiyuevod.com/tmsctv/titv.php?id=dlwt
辽宁|葫芦岛新闻综合,http://over.qiyuevod.com/tmsctv/bfgd.php?id=284
新疆|新疆经济生活,http://over.qiyuevod.com/tmsctv/xjtv.php?id=xjjj
新疆|新疆综艺频道,http://over.qiyuevod.com/tmsctv/xjtv.php?id=xjzy
新疆|新疆体育健康,http://over.qiyuevod.com/tmsctv/xjtv.php?id=xjty
新疆|新疆信息服务,http://over.qiyuevod.com/tmsctv/xjtv.php?id=xjxx
新疆|新疆少儿频道,http://over.qiyuevod.com/tmsctv/xjtv.php?id=xjse
新疆|维吾尔语新闻综合,http://over.qiyuevod.com/tmsctv/xjtv.php?id=wwexw
新疆|维吾尔语经济生活,http://over.qiyuevod.com/tmsctv/xjtv.php?id=wwejj
新疆|维吾尔语影视,http://over.qiyuevod.com/tmsctv/xjtv.php?id=wweys
新疆|哈萨克语新闻综合,http://over.qiyuevod.com/tmsctv/xjtv.php?id=hskxw
新疆|哈萨克语综艺,http://over.qiyuevod.com/tmsctv/xjtv.php?id=hskzy
新疆|霍尔果斯综合,http://117.190.118.175:9090/stream1/m2e2000.m3u8
新疆|吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8
新疆|可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
新疆|奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
新疆|奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
新疆|石河子教育频道,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
新疆|石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8
新疆|石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
新疆|石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
新疆|伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
新疆|伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
新疆|伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
新疆|伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
新疆|西藏卫视,http://over.qiyuevod.com/tmsctv/xztv.php?id=0
新疆|西藏卫视(藏语),http://over.qiyuevod.com/tmsctv/xztv.php?id=1
新疆|西藏影视文化,http://over.qiyuevod.com/tmsctv/xztv.php?id=2
内蒙古|内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
内蒙古|蒙古语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
内蒙古|蒙古语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
内蒙古|新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
内蒙古|经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
内蒙古|文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
内蒙古|农牧频道,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
内蒙古|少儿频道,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
内蒙古|达茂综合,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live162426298237692.m3u8
内蒙古|固阳综合,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live160861109294211.m3u8
内蒙古|库伦旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161942247484390.m3u8
内蒙古|奈曼旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161888593025926.m3u8
内蒙古|准格尔旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161802828375549.m3u8
内蒙古|鄂托克旗电视台,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8
内蒙古|察右前旗综合,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live160073959279435.m3u8
内蒙古|鄂温克电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live162700604855057.m3u8
内蒙古|可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
黑龙江|黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
黑龙江|黑龙江新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江|黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江|黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江|黑龙江农业,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江|黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江|黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江|哈尔滨新闻,http://stream.hrbtv.net/xwzh/sd/live.m3u8
黑龙江|哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8
黑龙江|哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8
黑龙江|哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8

⛪港澳高清,#genre#
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
凤凰中文,http://223.105.252.59/PLTV/3/224/3221228527/index.m3u8
凤凰中文,http://223.105.252.60/PLTV/3/224/3221228527/index.m3u8
凤凰中文,http://183.94.40.44:9901/tsfile/live/0108_1.m3u8?key=txiptv&playlive=0&authid=0
凤凰中文,http://171.38.95.84:8181/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://171.38.95.84:8181/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2
凤凰资讯,http://223.105.252.59/PLTV/3/224/3221228524/index.m3u8
凤凰资讯,http://171.108.239.127:8181/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://183.94.40.44:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=0&authid=0
凤凰资讯,http://171.38.95.84:8181/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://171.38.95.84:8181/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://221.7.175.154:8445/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk2
凤凰香港,http://223.105.252.59/PLTV/3/224/3221228530/index.m3u8
凤凰香港,http://171.108.239.127:8181/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰香港,http://171.108.239.122:8181/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰香港,http://171.108.239.129:8181/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰香港,http://183.94.40.44:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=0&authid=0
凤凰香港,http://171.38.95.84:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰电影,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA
凤凰电影,http://home.js001.com:7777/stream/channelid/884059847?profile=pass 
凤凰电影,http://221.7.175.154:8445/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
澳门莲花,http://php.jdshipin.com:8880/amlh.php
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
澳门莲花,http://over.qiyuevod.com/tmsctv/amlh.php
澳门资讯,http://61.244.22.5/ch5/info_ch5.live/index.m3u8
澳门资讯,http://61.244.22.5/ch5/info_ch5.live/master.m3u8
澳门资讯,http://61.244.22.5/ch5/info_ch5.live/playlist.m3u8
澳视澳门,http://61.244.22.5/ch1/ch1.live/index.m3u8
澳视澳门,http://61.244.22.5/ch1/ch1.live/master.m3u8
澳视澳门,http://61.244.22.5/ch1/ch1.live/playlist.m3u8
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳亚卫视,http://103.233.191.132:1935/ch3/ch3.live/playlist.m3u8
澳亚卫视,http://103.233.191.133:1935/ch3/ch3.live/playlist.m3u8
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
星空卫视,http://171.108.239.127:8181/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
星空卫视,http://171.108.239.124:8181/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
TVB J2,http://bziyunshao.synology.me:8890/bysid/82
TVB J2,http://beishan008.asuscomm.com:8890/bysid/82
TVB J2,http://grandprix2023.asuscomm.com:8892/bysid/82
TVB 翡翠台,http://bziyunshao.synology.me:8889/bysid/1
TVB 翡翠台,http://beishan008.asuscomm.com:8889/bysid/1
TVB 翡翠台,http://grandprix2023.asuscomm.com:8889/bysid/1
TVB 明珠台,http://bziyunshao.synology.me:8890/bysid/2
TVB 明珠台,http://beishan008.asuscomm.com:8890/bysid/2
TVB 明珠台,http://grandprix2023.asuscomm.com:8892/bysid/2
TVB 无线新闻台,http://bziyunshao.synology.me:8890/bysid/83
TVB 无线新闻台,http://beishan008.asuscomm.com:8890/bysid/83
TVB 无线新闻台,http://grandprix2023.asuscomm.com:8892/bysid/83
TVB 无线财经台,http://bziyunshao.synology.me:8890/bysid/85
TVB 无线财经台,http://beishan008.asuscomm.com:8890/bysid/85
TVB 无线财经台,http://grandprix2023.asuscomm.com:8892/bysid/85
HOY 综合台,http://bziyunshao.synology.me:8891/bysid/77
HOY 综合台,http://beishan008.asuscomm.com:8891/bysid/77
HOY 综合台,http://grandprix2023.asuscomm.com:8890/bysid/77
HOY 资讯台,http://bziyunshao.synology.me:8891/bysid/78
HOY 资讯台,http://beishan008.asuscomm.com:8891/bysid/78
HOY 资讯台,http://grandprix2023.asuscomm.com:8890/bysid/78
HOY 财经台,http://bziyunshao.synology.me:8891/bysid/76
HOY 财经台,http://beishan008.asuscomm.com:8891/bysid/76
HOY 财经台,http://grandprix2023.asuscomm.com:8890/bysid/76
ViuTV,http://bziyunshao.synology.me:8889/bysid/99
ViuTV,http://beishan008.asuscomm.com:8889/bysid/99
ViuTV,http://grandprix2023.asuscomm.com:8889/bysid/99
ViuTVSix,http://bziyunshao.synology.me:8889/bysid/96
ViuTVSix,http://beishan008.asuscomm.com:8889/bysid/96
ViuTVSix,http://grandprix2023.asuscomm.com:8889/bysid/96
RTHK 31,http://bziyunshao.synology.me:8892/bysid/31
RTHK 32,http://bziyunshao.synology.me:8892/bysid/32
RTHK 31,http://beishan008.asuscomm.com:8891/bysid/31
RTHK 32,http://beishan008.asuscomm.com:8891/bysid/32
RTHK 31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/stream5/streamPlaylist.m3u8
